far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
manzanar1-2255,7-manzanar,Riverside,CA,Riverside,CA,1945-10-29 00:00:00,33.99504,-117.373184,33.99504,-117.373184
manzanar1-2256,7-manzanar,Riverside,CA,Indianapolis,IN,1944-10-11 00:00:00,33.99504,-117.373184,39.775092,-86.13216
manzanar1-2257,7-manzanar,Riverside,CA,Peoria,IL,1944-04-12 00:00:00,33.99504,-117.373184,40.693137,-89.589847
manzanar1-2258,7-manzanar,Los Angeles,CA,Los Angeles,CA,1945-10-10 00:00:00,33.973951,-118.248405,33.973951,-118.248405
manzanar1-2260,7-manzanar,Los Angeles,CA,Burbank,CA,1945-11-17 00:00:00,33.973951,-118.248405,34.200993,-118.292773
manzanar1-2261,7-manzanar,Los Angeles,CA,Burbank,CA,1945-11-17 00:00:00,33.973951,-118.248405,34.200993,-118.292773
manzanar1-2262,7-manzanar,Los Angeles,CA,Chicago,IL,1944-08-08 00:00:00,33.973951,-118.248405,41.88531,-87.62213
manzanar1-2263,7-manzanar,Los Angeles,CA,Oswego,MT,1944-04-19 00:00:00,33.973951,-118.248405,48.058629,-105.881123
manzanar1-2276,7-manzanar,Redondo Beach,CA,San Fernando,CA,1945-10-26 00:00:00,33.830006,-118.387124,33.786594,-118.298662
manzanar1-2277,7-manzanar,Strathmore,CA,San Fernando,CA,1945-10-26 00:00:00,36.137375,-119.039111,33.786594,-118.298662
manzanar1-2281,7-manzanar,Los Angeles,CA,West Los Angeles,CA,1945-11-12 00:00:00,33.973951,-118.248405,34.046399,-118.448135
manzanar1-2282,7-manzanar,Los Angeles,CA,West Los Angeles,CA,1945-07-26 00:00:00,33.973951,-118.248405,34.046399,-118.448135
manzanar1-2283,7-manzanar,Los Angeles,CA,Ft. Douglas,UT,1944-09-15 00:00:00,33.973951,-118.248405,,
manzanar1-2284,7-manzanar,Los Angeles,CA,West Los Angeles,CA,1945-10-09 00:00:00,33.973951,-118.248405,34.046399,-118.448135
manzanar1-2287,7-manzanar,San Francisco,CA,San Jose,CA,1945-06-18 00:00:00,37.776646,-122.417481,37.189396,-121.705327
manzanar1-2288,7-manzanar,West Los Angeles,CA,Los Angeles,CA,1945-10-16 00:00:00,34.046399,-118.448135,33.973951,-118.248405
manzanar1-2289,7-manzanar,West Los Angeles,CA,Los Angeles,CA,1945-10-16 00:00:00,34.046399,-118.448135,33.973951,-118.248405
manzanar1-2290,7-manzanar,West Los Angeles,CA,Los Angeles,CA,1945-09-23 00:00:00,34.046399,-118.448135,33.973951,-118.248405
manzanar1-2292,7-manzanar,West Los Angeles,CA,Los Angeles,CA,1945-10-16 00:00:00,34.046399,-118.448135,33.973951,-118.248405
manzanar1-2293,7-manzanar,Los Angeles,CA,Seattle,WA,1945-11-15 00:00:00,33.973951,-118.248405,47.432251,-121.803388
manzanar1-2294,7-manzanar,Los Angeles,CA,Bellevue,WA,1945-11-05 00:00:00,33.973951,-118.248405,47.615471,-122.207221
manzanar1-2295,7-manzanar,Los Angeles,CA,Bellevue,WA,1945-11-05 00:00:00,33.973951,-118.248405,47.615471,-122.207221
manzanar1-2296,7-manzanar,Los Angeles,CA,Bellevue,WA,1945-11-05 00:00:00,33.973951,-118.248405,47.615471,-122.207221
manzanar1-2297,7-manzanar,,,Bellevue,WA,1945-11-05 00:00:00,,,47.615471,-122.207221
manzanar1-2298,7-manzanar,Lompoc,CA,Los Angeles,CA,1945-10-23 00:00:00,34.629464,-120.336594,33.973951,-118.248405
