far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
rohwer1-9373,9-rohwer,Downey,CA,Little Rock,AR,1944-06-30 00:00:00,33.786594,-118.298662,34.746905,-92.280049
rohwer1-9374,9-rohwer,San Pedro,CA,San Pedro,CA,1945-11-11 00:00:00,33.753088,-118.253053,33.753088,-118.253053
rohwer1-9375,9-rohwer,San Pedro,CA,Chicago,IL,1945-11-06 00:00:00,33.753088,-118.253053,41.88531,-87.62213
rohwer1-9376,9-rohwer,Los Angeles,CA,New York City,NY,1944-06-14 00:00:00,33.973951,-118.248405,40.750422,-73.996328
rohwer1-9377,9-rohwer,San Pedro,CA,Los Angeles,CA,1945-11-09 00:00:00,33.753088,-118.253053,33.973951,-118.248405
rohwer1-9378,9-rohwer,San Pedro,CA,Chicago,IL,1945-04-27 00:00:00,33.753088,-118.253053,41.88531,-87.62213
rohwer1-9379,9-rohwer,Downey,CA,Sanger,CA,1945-04-27 00:00:00,33.786594,-118.298662,36.70801,-119.55597
rohwer1-9380,9-rohwer,Downey,CA,Sanger,CA,1945-04-27 00:00:00,33.786594,-118.298662,36.70801,-119.55597
rohwer1-9381,9-rohwer,Downey,CA,Sanger,CA,1945-04-27 00:00:00,33.786594,-118.298662,36.70801,-119.55597
rohwer1-9382,9-rohwer,Downey,CA,Sanger,CA,1945-04-27 00:00:00,33.786594,-118.298662,36.70801,-119.55597
rohwer1-9383,9-rohwer,Downey,CA,Sanger,CA,1945-04-27 00:00:00,33.786594,-118.298662,36.70801,-119.55597
rohwer1-9392,9-rohwer,Hanford,CA,Washington,DC,1945-03-23 00:00:00,36.220468,-119.71776,38.911936,-77.016719
rohwer1-9393,9-rohwer,Hanford,CA,Hanford,CA,1945-07-26 00:00:00,36.220468,-119.71776,36.220468,-119.71776
rohwer1-9394,9-rohwer,Hanford,CA,Hanford,CA,1945-07-26 00:00:00,36.220468,-119.71776,36.220468,-119.71776
rohwer1-9395,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-09-07 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9397,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-11-09 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9400,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-11-09 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9408,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-11-09 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9409,9-rohwer,Gardena,CA,Bridgeton,NJ,1945-08-15 00:00:00,33.888315,-118.295256,39.3762,-75.1617
rohwer1-9410,9-rohwer,Gardena,CA,Bridgeton,NJ,1945-08-15 00:00:00,33.888315,-118.295256,39.3762,-75.1617
rohwer1-9411,9-rohwer,Stockton,CA,Chicago,IL,1944-10-17 00:00:00,37.672196,-121.298794,41.88531,-87.62213
rohwer1-9412,9-rohwer,Acampo,CA,Acampo,CA,1945-08-17 00:00:00,38.198666,-121.230207,38.198666,-121.230207
rohwer1-9414,9-rohwer,Stockton,CA,Croyden,PA,1945-07-16 00:00:00,37.672196,-121.298794,40.090878,-74.887554
rohwer1-9416,9-rohwer,Florin,CA,Bridgeton,NJ,1945-04-11 00:00:00,39.902424,-122.491767,39.3762,-75.1617
rohwer1-9418,9-rohwer,Florin,CA,Florin,CA,1945-07-26 00:00:00,39.902424,-122.491767,39.902424,-122.491767
rohwer1-9420,9-rohwer,Acampo,CA,Acampo,CA,1945-08-17 00:00:00,38.198666,-121.230207,38.198666,-121.230207
rohwer1-9421,9-rohwer,Florin,CA,Florin,CA,1945-07-26 00:00:00,39.902424,-122.491767,39.902424,-122.491767
rohwer1-9422,9-rohwer,Stockton,CA,Croyden,PA,1945-07-16 00:00:00,37.672196,-121.298794,40.090878,-74.887554
rohwer1-9423,9-rohwer,Acampo,CA,Chicago,IL,1945-10-24 00:00:00,38.198666,-121.230207,41.88531,-87.62213
rohwer1-9424,9-rohwer,Florin,CA,Florin,CA,1945-07-26 00:00:00,39.902424,-122.491767,39.902424,-122.491767
rohwer1-9425,9-rohwer,Florin,CA,Bridgeton,NJ,1945-04-11 00:00:00,39.902424,-122.491767,39.3762,-75.1617
rohwer1-9427,9-rohwer,Acampo,CA,Acampo,CA,1945-08-17 00:00:00,38.198666,-121.230207,38.198666,-121.230207
rohwer1-9428,9-rohwer,Florin,CA,Florin,CA,1945-07-26 00:00:00,39.902424,-122.491767,39.902424,-122.491767
rohwer1-9429,9-rohwer,Acampo,CA,Acampo,CA,1945-08-17 00:00:00,38.198666,-121.230207,38.198666,-121.230207
rohwer1-9431,9-rohwer,Lodi,CA,Lodi,CA,1945-11-30 00:00:00,38.111356,-121.172415,38.111356,-121.172415
rohwer1-9432,9-rohwer,,,Los Angeles,CA,1945-11-16 00:00:00,,,33.973951,-118.248405
rohwer1-9433,9-rohwer,Stockton,CA,Stockton,CA,1945-11-09 00:00:00,37.672196,-121.298794,37.672196,-121.298794
rohwer1-9434,9-rohwer,Stockton,CA,Stockton,CA,1945-11-30 00:00:00,37.672196,-121.298794,37.672196,-121.298794
rohwer1-9435,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-11-16 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9436,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-11-16 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9437,9-rohwer,Fresno,CA,Fresno,CA,1945-08-25 00:00:00,36.8411,-119.801015,36.8411,-119.801015
rohwer1-9438,9-rohwer,Fresno,CA,Fresno,CA,1945-09-30 00:00:00,36.8411,-119.801015,36.8411,-119.801015
rohwer1-9439,9-rohwer,Fresno,CA,Fresno,CA,1945-08-25 00:00:00,36.8411,-119.801015,36.8411,-119.801015
rohwer1-9440,9-rohwer,Fresno,CA,Fresno,CA,1945-08-25 00:00:00,36.8411,-119.801015,36.8411,-119.801015
rohwer1-9441,9-rohwer,Fresno,CA,Fresno,CA,1945-08-25 00:00:00,36.8411,-119.801015,36.8411,-119.801015
rohwer1-9442,9-rohwer,Fresno,CA,Fresno,CA,1945-08-25 00:00:00,36.8411,-119.801015,36.8411,-119.801015
rohwer1-9443,9-rohwer,Stockton,CA,Stockton,CA,1945-11-09 00:00:00,37.672196,-121.298794,37.672196,-121.298794
rohwer1-9444,9-rohwer,Fresno,CA,Fresno,CA,1945-09-30 00:00:00,36.8411,-119.801015,36.8411,-119.801015
rohwer1-9446,9-rohwer,Stockton,CA,Chicago,IL,1945-11-06 00:00:00,37.672196,-121.298794,41.88531,-87.62213
rohwer1-9447,9-rohwer,Stockton,CA,Chicago,IL,1945-11-06 00:00:00,37.672196,-121.298794,41.88531,-87.62213
rohwer1-9448,9-rohwer,Stockton,CA,Chicago,IL,1945-01-06 00:00:00,37.672196,-121.298794,41.88531,-87.62213
rohwer1-9449,9-rohwer,Fresno,CA,Union Grove,WI,1945-03-07 00:00:00,36.8411,-119.801015,42.739435,-88.083092
rohwer1-9457,9-rohwer,Fresno,CA,Chicago,IL,1945-08-31 00:00:00,36.8411,-119.801015,41.88531,-87.62213
rohwer1-9458,9-rohwer,Fresno,CA,Chicago,IL,1945-08-31 00:00:00,36.8411,-119.801015,41.88531,-87.62213
rohwer1-9459,9-rohwer,Fresno,CA,Chicago,IL,1945-08-31 00:00:00,36.8411,-119.801015,41.88531,-87.62213
rohwer1-9460,9-rohwer,Fresno,CA,Washington,DC,1944-10-26 00:00:00,36.8411,-119.801015,38.911936,-77.016719
rohwer1-9461,9-rohwer,Fresno,CA,Chicago,IL,1944-09-12 00:00:00,36.8411,-119.801015,41.88531,-87.62213
rohwer1-9465,9-rohwer,Whittier,CA,Whittier,CA,1945-08-17 00:00:00,34.004311,-118.0441,34.004311,-118.0441
rohwer1-9469,9-rohwer,Eldorado,CA,Stockton,CA,1945-11-30 00:00:00,38.676272,-120.84598,37.672196,-121.298794
rohwer1-9472,9-rohwer,Stockton,CA,Ann Arbor,MI,1943-03-31 00:00:00,37.672196,-121.298794,42.266638,-83.849042
rohwer1-9474,9-rohwer,Artesia,CA,Lomita,CA,1945-09-30 00:00:00,33.865395,-118.073148,33.79224,-118.31507
rohwer1-9482,9-rohwer,Los Angeles,CA,Cleveland,OH,1945-11-06 00:00:00,33.973951,-118.248405,41.489381,-81.667486
rohwer1-9486,9-rohwer,Whittier,CA,Central City,IA,1943-02-27 00:00:00,34.004311,-118.0441,42.186959,-91.520359
rohwer1-9487,9-rohwer,Gardena,CA,Salt Lake City,UT,1943-08-19 00:00:00,33.888315,-118.295256,40.756095,-111.900719
rohwer1-9492,9-rohwer,Stockton,CA,Ann Arbor,MI,1943-04-14 00:00:00,37.672196,-121.298794,42.266638,-83.849042
rohwer1-9494,9-rohwer,Gardena,CA,Minneapolis,MN,1943-06-10 00:00:00,33.888315,-118.295256,44.984577,-93.269097
