far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
minidoka1-7716,8-minidoka,Seattle,WA,New York,NY,1945-07-26 00:00:00,47.432251,-121.803388,40.750422,-73.996328
minidoka1-7717,8-minidoka,Seattle,WA,Burley,ID,1945-05-31 00:00:00,47.432251,-121.803388,42.399472,-113.848558
minidoka1-7720,8-minidoka,Seattle,WA,Chicago,IL,1943-08-30 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7721,8-minidoka,Seattle,WA,Chicago,IL,1943-06-17 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7722,8-minidoka,Newcastle,CA,Whitefish,MT,1943-10-22 00:00:00,38.87407,-121.13328,48.41358,-114.33569
minidoka1-7723,8-minidoka,Tacoma,WA,Cleveland,OH,1945-06-15 00:00:00,47.253671,-122.444335,41.489381,-81.667486
minidoka1-7724,8-minidoka,Tacoma,WA,St. Louis,MO,1945-08-30 00:00:00,47.253671,-122.444335,38.631501,-90.19231
minidoka1-7725,8-minidoka,Tacoma,WA,St. Louis,MO,1945-08-30 00:00:00,47.253671,-122.444335,38.631501,-90.19231
minidoka1-7727,8-minidoka,Seattle,WA,Seattle,WA,1945-06-23 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7728,8-minidoka,Seattle,WA,Seattle,WA,1945-06-23 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7729,8-minidoka,Seattle,WA,Chicago,IL,1944-04-05 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7730,8-minidoka,Seattle,WA,Ft. Douglas,UT,1943-05-12 00:00:00,47.432251,-121.803388,,
minidoka1-7731,8-minidoka,Seattle,WA,Seattle,WA,1945-10-09 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7732,8-minidoka,Seattle,WA,Spokane,WA,1945-10-16 00:00:00,47.432251,-121.803388,47.66264,-117.435997
minidoka1-7733,8-minidoka,Seattle,WA,Seattle,WA,1945-10-09 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7734,8-minidoka,Seattle,WA,Seattle,WA,1945-07-31 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7735,8-minidoka,Seattle,WA,Chicago,IL,1944-05-16 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7737,8-minidoka,Seattle,WA,Seattle,WA,1945-08-21 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7738,8-minidoka,Seattle,WA,Seattle,WA,1945-08-21 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7739,8-minidoka,Brooks,OR,Salt Lake City,UT,1945-04-26 00:00:00,,,40.756095,-111.900719
minidoka1-7740,8-minidoka,Brooks,OR,Salt Lake City,UT,1945-04-26 00:00:00,,,40.756095,-111.900719
minidoka1-7741,8-minidoka,Portland,OR,Spokane,WA,1945-09-14 00:00:00,45.507856,-122.690794,47.66264,-117.435997
minidoka1-7743,8-minidoka,Seattle,WA,Avery,ID,1943-07-24 00:00:00,47.432251,-121.803388,47.25048,-115.80515
minidoka1-7744,8-minidoka,Seattle,WA,Dayton,WA,1943-09-03 00:00:00,47.432251,-121.803388,46.392683,-117.94953
minidoka1-7745,8-minidoka,Seattle,WA,Seattle,WA,1945-09-25 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7746,8-minidoka,Seattle,WA,Seattle,WA,1945-09-25 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7747,8-minidoka,Seattle,WA,Seattle,WA,1945-09-29 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7748,8-minidoka,Seattle,WA,Seattle,WA,1945-09-29 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7749,8-minidoka,Ketchikan,AK,Emmett,ID,1945-07-21 00:00:00,55.400674,-131.67409,43.908876,-116.492657
minidoka1-7750,8-minidoka,Ketchikan,AK,Emmett,ID,1945-08-28 00:00:00,55.400674,-131.67409,43.908876,-116.492657
minidoka1-7751,8-minidoka,Ketchikan,AK,Rochester,NY,1945-01-30 00:00:00,55.400674,-131.67409,43.286024,-77.684264
minidoka1-7752,8-minidoka,Ketchikan,AK,Emmett,ID,1945-07-21 00:00:00,55.400674,-131.67409,43.908876,-116.492657
minidoka1-7753,8-minidoka,Ketchikan,AK,Emmett,ID,1945-08-28 00:00:00,55.400674,-131.67409,43.908876,-116.492657
minidoka1-7754,8-minidoka,Ketchikan,AK,Emmett,ID,1945-08-28 00:00:00,55.400674,-131.67409,43.908876,-116.492657
minidoka1-7755,8-minidoka,Ketchikan,AK,Chicago,IL,1944-07-06 00:00:00,55.400674,-131.67409,41.88531,-87.62213
minidoka1-7756,8-minidoka,Seattle,WA,Seattle,WA,1945-10-19 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7757,8-minidoka,Seattle,WA,Seattle,WA,1945-10-19 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7758,8-minidoka,Seattle,WA,Seattle,WA,1945-10-19 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7759,8-minidoka,Seattle,WA,Seattle,WA,1945-10-19 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7760,8-minidoka,Seattle,WA,Seattle,WA,1945-10-19 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7761,8-minidoka,,,Seattle,WA,1945-10-19 00:00:00,,,47.432251,-121.803388
minidoka1-7762,8-minidoka,,,Seattle,WA,1945-10-19 00:00:00,,,47.432251,-121.803388
