far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
topaz1-10984,1-topaz,Berkeley,CA,Berkeley,CA,1945-06-05 00:00:00,37.860576,-122.29673,37.860576,-122.29673
topaz1-10985,1-topaz,Berkeley,CA,Berkeley,CA,1945-06-05 00:00:00,37.860576,-122.29673,37.860576,-122.29673
topaz1-10986,1-topaz,Berkeley,CA,Boston,MA,1943-09-21 00:00:00,37.860576,-122.29673,42.370567,-71.026964
topaz1-10987,1-topaz,Berkeley,CA,Boston,MA,1943-01-29 00:00:00,37.860576,-122.29673,42.370567,-71.026964
topaz1-10988,1-topaz,Berkeley,CA,Cleveland,OH,1943-12-27 00:00:00,37.860576,-122.29673,41.489381,-81.667486
topaz1-10989,1-topaz,San Francisco,CA,Chicago,IL,1943-11-30 00:00:00,37.776646,-122.417481,41.88531,-87.62213
topaz1-10990,1-topaz,Sacramento,CA,Cleveland,OH,1944-05-31 00:00:00,38.380456,-121.555406,41.489381,-81.667486
topaz1-10991,1-topaz,Newcastle,CA,Cleveland,OH,1944-05-31 00:00:00,38.87407,-121.13328,41.489381,-81.667486
topaz1-10992,1-topaz,Alameda,CA,Alameda,CA,1945-10-26 00:00:00,37.770563,-122.264779,37.770563,-122.264779
topaz1-10993,1-topaz,Alameda,CA,Alameda,CA,1945-10-26 00:00:00,37.770563,-122.264779,37.770563,-122.264779
topaz1-10994,1-topaz,Alameda,CA,Alameda,CA,1945-10-04 00:00:00,37.770563,-122.264779,37.770563,-122.264779
topaz1-10995,1-topaz,Berkeley,CA,Oakland,CA,1945-09-20 00:00:00,37.860576,-122.29673,37.786027,-122.223779
topaz1-10996,1-topaz,Berkeley,CA,Oakland,CA,1945-09-20 00:00:00,37.860576,-122.29673,37.786027,-122.223779
topaz1-10997,1-topaz,Berkeley,CA,Oakland,CA,1945-10-17 00:00:00,37.860576,-122.29673,37.786027,-122.223779
topaz1-10998,1-topaz,Berkeley,CA,Brooklyn,NY,1945-10-17 00:00:00,37.860576,-122.29673,40.645099,-73.945032
topaz1-10999,1-topaz,Berkeley,CA,Berkeley,CA,1945-10-19 00:00:00,37.860576,-122.29673,37.860576,-122.29673
topaz1-11000,1-topaz,Berkeley,CA,Berkeley,CA,1945-10-19 00:00:00,37.860576,-122.29673,37.860576,-122.29673
topaz1-11001,1-topaz,,,Berkeley,CA,1945-10-19 00:00:00,,,37.860576,-122.29673
topaz1-11002,1-topaz,,,Berkeley,CA,1945-10-19 00:00:00,,,37.860576,-122.29673
topaz1-11004,1-topaz,Oakland,CA,Evanston,IL,1942-12-14 00:00:00,37.786027,-122.223779,42.049148,-87.702155
topaz1-11005,1-topaz,Oakland,CA,Philadelphia,PA,1943-05-20 00:00:00,37.786027,-122.223779,40.001811,-75.11787
topaz1-11007,1-topaz,Berkeley,CA,Berkeley,CA,1945-10-19 00:00:00,37.860576,-122.29673,37.860576,-122.29673
topaz1-11008,1-topaz,Berkeley,CA,Salt Lake City,UT,1945-07-17 00:00:00,37.860576,-122.29673,40.756095,-111.900719
topaz1-11009,1-topaz,Los Angeles,CA,Richmond,CA,1945-10-26 00:00:00,33.973951,-118.248405,37.947523,-122.384032
topaz1-11010,1-topaz,Los Angeles,CA,Richmond,CA,1945-10-26 00:00:00,33.973951,-118.248405,37.947523,-122.384032
topaz1-11011,1-topaz,Los Angeles,CA,Richmond,CA,1945-10-26 00:00:00,33.973951,-118.248405,37.947523,-122.384032
topaz1-11012,1-topaz,,,Richmond,CA,1945-10-26 00:00:00,,,37.947523,-122.384032
topaz1-11013,1-topaz,Los Angeles,CA,Richmond,CA,1945-10-26 00:00:00,33.973951,-118.248405,37.947523,-122.384032
topaz1-11014,1-topaz,San Francisco,CA,Rohwer,AR,1945-10-31 00:00:00,37.776646,-122.417481,33.76094,-91.275672
topaz1-11016,1-topaz,Oakland,CA,Oxford,OH,1945-09-11 00:00:00,37.786027,-122.223779,39.479227,-84.68575
topaz1-11017,1-topaz,Oakland,CA,Salt Lake City,UT,1945-06-23 00:00:00,37.786027,-122.223779,40.756095,-111.900719
topaz1-11018,1-topaz,Oakland,CA,Salt Lake City,UT,1945-08-30 00:00:00,37.786027,-122.223779,40.756095,-111.900719
topaz1-11019,1-topaz,Oakland,CA,American Fork,UT,1944-09-25 00:00:00,37.786027,-122.223779,40.395796,-111.803101
topaz1-11020,1-topaz,Oakland,CA,Spokane,WA,1944-11-09 00:00:00,37.786027,-122.223779,47.66264,-117.435997
topaz1-11021,1-topaz,Oakland,CA,Salt Lake City,UT,1945-08-30 00:00:00,37.786027,-122.223779,40.756095,-111.900719
topaz1-11022,1-topaz,Oakland,CA,Salt Lake City,UT,1945-08-30 00:00:00,37.786027,-122.223779,40.756095,-111.900719
topaz1-11023,1-topaz,Oakland,CA,Salt Lake City,UT,1945-08-30 00:00:00,37.786027,-122.223779,40.756095,-111.900719
topaz1-11024,1-topaz,Oakland,CA,Salt Lake City,UT,1945-08-30 00:00:00,37.786027,-122.223779,40.756095,-111.900719
topaz1-11025,1-topaz,Oakland,CA,Salt Lake City,UT,1945-08-30 00:00:00,37.786027,-122.223779,40.756095,-111.900719
topaz1-11026,1-topaz,San Ramon,CA,Detroit,MI,1945-10-24 00:00:00,37.768556,-121.975531,42.347021,-83.060184
topaz1-11027,1-topaz,Hayward,CA,Hayward,CA,1945-09-20 00:00:00,37.680181,-121.921498,37.680181,-121.921498
topaz1-11028,1-topaz,,,Hayward,CA,1945-09-20 00:00:00,,,37.680181,-121.921498
topaz1-11029,1-topaz,Hayward,CA,Sidney,NE,1944-11-23 00:00:00,37.680181,-121.921498,41.220549,-102.995925
topaz1-11032,1-topaz,Hayward,CA,Hayward,CA,1945-09-20 00:00:00,37.680181,-121.921498,37.680181,-121.921498
topaz1-11034,1-topaz,Fowler,CA,Salt Lake City,UT,1945-06-06 00:00:00,36.623402,-119.691869,40.756095,-111.900719
topaz1-11035,1-topaz,Sacramento,CA,Sacramento,CA,1945-09-06 00:00:00,38.380456,-121.555406,38.380456,-121.555406
topaz1-11036,1-topaz,Sacramento,CA,Sacramento,CA,1945-10-26 00:00:00,38.380456,-121.555406,38.380456,-121.555406
topaz1-11037,1-topaz,Sacramento,CA,Minneapolis,MN,1944-03-22 00:00:00,38.380456,-121.555406,44.984577,-93.269097
topaz1-11038,1-topaz,Sacramento,CA,Sacramento,CA,1945-09-06 00:00:00,38.380456,-121.555406,38.380456,-121.555406
topaz1-11039,1-topaz,Sacramento,CA,Sacramento,CA,1945-10-26 00:00:00,38.380456,-121.555406,38.380456,-121.555406
topaz1-11040,1-topaz,San Francisco,CA,San Francisco,CA,1945-09-18 00:00:00,37.776646,-122.417481,37.776646,-122.417481
